text;label;text_processed
As calçadas em Goiana são um obstáculo para quem tem mobilidade reduzida. Buracos, desníveis e a presença de ambulantes atrapalham a passagem de pedestres, evidenciando a falta de planejamento urbano;Crítica;calçar goiana obstáculo ter mobilidade reduzir buraco desnívei presença ambulante atrapalhar passagem pedestr evidenciar falta planejamento urbano
Gostaria de criticar a falta de acessibilidade nas calçadas do centro de Goiana. Elas estão em condições precárias, com buracos e obstáculos, e a prefeitura não garante a segurança de cadeirantes e pessoas com dificuldades de locomoção;Crítica;gostar criticar falta acessibilidade em o calçada de o Centro goiana condição precário buraco obstáculo prefeitura garantir segurança cadeirante pessoa dificuldade locomoção
A falta de acessibilidade nas calçadas de Goiana é inaceitável. A presença de buracos, degraus e a ocupação desordenada de ambulantes nas vias mostram que não há preocupação com a mobilidade de pessoas com deficiência;Crítica;falta acessibilidade em o calçada goiana inaceitável presença buraco degrau ocupação desordenar ambulante em o via mostrar preocupação mobilidade pessoa deficiência
O serviço de internet gratuita nas praças de Abreu e Lima é de péssima qualidade. O sinal é fraco e cai constantemente, tornando impossível o seu uso para estudo ou trabalho.;Crítica;serviço Internet gratuito em o praça abrer lima péssimo qualidade sinal fraco cair constantemente tornar impossível uso estudo trabalho
A qualidade da internet gratuita nas praças de Abreu e Lima é muito baixa. A conexão é instável e o sinal é fraco, o que impede que as pessoas usem a rede para atividades como estudo ou trabalho;Crítica;qualidade de o Internet gratuito em o praça abrer lima baixo conexão instável sinal fraco impedir pessoa usar rede atividade estudo trabalho
Gostaria de criticar o serviço de Wi-Fi gratuito nas praças de Abreu e Lima. O sinal é ruim e a conexão cai toda hora, o que torna o uso da internet inviável;Crítica;gostar criticar serviço gratuito em o praça abrer lima sinal ruim conexão cair todo hora tornar uso de o Internet inviável
O Wi-Fi gratuito disponibilizado nas praças de Abreu e Lima é deficiente. A internet é muito lenta e o serviço é interrompido com frequência, sendo inútil para qualquer tipo de uso;Crítica;gratuito disponibilizar em o praça abrer lima deficiente Internet lento serviço interromper frequência inútil qualquer tipo uso
A internet gratuita nas praças de Abreu e Lima não funciona bem. O sinal é muito fraco e a conexão é instável, impedindo o uso para lazer, estudo ou trabalho;Crítica;Internet gratuito em o praça abrer lima funcionar bem sinal fraco conexão instável impedir uso lazer estudo trabalho
A prefeitura de Abreu e Lima precisa melhorar o serviço de internet nas praças. O sinal é de péssima qualidade e a rede é muito instável, não atendendo às necessidades básicas da população;Crítica;prefeitura abrer lima precisar melhorar serviço Internet em o praça sinal péssimo qualidade rede instável atender a o necessidade básico de o população
A política de controle de animais de rua em São Lourenço da Mata parece inexistente. O número de cães e gatos abandonados é cada vez maior, representando um problema de saúde pública que não recebe a devida atenção.;Crítica;política controle animal rua São Lourenço de o mata parecer inexistente número cão gato abandonar cada vez grande representar problema saúde público receber dever atenção
São Lourenço da Mata tem um sério problema com animais de rua. A população de cães e gatos abandonados está crescendo e não vejo nenhuma política pública de controle, o que se torna um problema de saúde pública;Crítica;lourenço de o mata ter sério problema animal rua população cão gato abandonar crescer vejo nenhum política público controle tornar problema saúde público
A cidade de São Lourenço da Mata não tem um plano para controlar a população de animais de rua. O abandono de cães e gatos está fora de controle e a falta de ação da prefeitura representa um risco para a saúde da população;Crítica;cidade São Lourenço de o mata ter plano controlar população animal rua abandono cão gato controle falta ação de o prefeitura representar risco saúde de o população
Gostaria de registrar uma crítica sobre a ausência de políticas para lidar com animais de rua em São Lourenço da Mata. A quantidade de animais abandonados é preocupante e a falta de controle é uma falha grave da administração pública;Crítica;gostar registrar crítica sobre ausência política lidar animal rua São Lourenço de o mata quantidade animal abandonar preocupante falta controle falha grave de o administração público
A população de animais de rua em São Lourenço da Mata tem aumentado drasticamente. A falta de um programa de controle para cães e gatos abandonados demonstra que o problema de saúde pública não é uma prioridade da gestão;Crítica;população animal rua São Lourenço de o mata ter aumentar drasticamente falta programa controle cão gato abandonar demonstrar problema saúde público prioridade de o gestão
A falta de ações para controlar a população de animais de rua em São Lourenço da Mata é preocupante. A quantidade de cães e gatos abandonados tem crescido, gerando um problema de saúde pública que precisa de atenção urgente;Crítica;falta ação controlar população animal rua São Lourenço de o mata preocupante quantidade cão gato abandonar ter crescer gerar problema saúde público precisar atenção urgente
Meu benefício do Bolsa Família foi bloqueado sem aviso prévio ou justificativa plausível. Todas as minhas informações no CadÚnico estão atualizadas e cumpro todos os requisitos do programa. Não consigo resposta no CRAS.;Denúncia;benefício de o Bolsa famíliar bloquear aviso prévio justificativa plausível todo informação em o cadúnico atualizado cumpro todo requisito de o programa Consigo resposta em o cra
Cortaram meu Bolsa Família sem nenhum aviso ou explicação. Meus dados no CadÚnico estão todos certos, eu sigo todas as regras e mesmo assim o CRAS não me dá nenhuma solução.;Denúncia;cortar bolsa famílir nenhum aviso explicação dado em o cadúnico todo certos sigar todo regra assim cra dar nenhum solução
Meu Bolsa Família foi suspenso e ninguém me diz o porquê. Tenho certeza que cumpro todos os requisitos, meu cadastro está em dia, mas o CRAS não me dá nenhuma informação sobre o bloqueio.;Denúncia;bolsa famíliar suspender ninguém dizer porquê ter certeza cumpro todo requisito cadastro dia cra dar nenhum informação sobre bloqueio
Venho denunciar o bloqueio indevido do meu benefício do Bolsa Família. O corte foi feito sem justificativa, sendo que minhas informações no CadÚnico estão corretas e atendo a todas as exigências. O CRAS não oferece suporte.;Denúncia;venho denunciar bloqueio indevido de o benefício de o Bolsa família corte fazer justificativa informação em o cadúnico correto ater todo exigência cra oferecer suporte
Estou com meu cadastro único atualizado e cumpro todas as regras do Bolsa Família, mas mesmo assim meu benefício foi bloqueado sem motivo aparente. Já fui ao CRAS e não obtive nenhuma resposta.;Denúncia;cadastro único atualizar cumpro todo regra de o Bolsa famíliar assim benefício bloquear motivo aparente a o cra obtiver nenhum resposta
O CRAS não me ajuda a entender por que meu Bolsa Família foi cortado. Fizeram o bloqueio sem me avisar, e eu sei que tenho direito, pois meu CadÚnico está todo atualizado.;Denúncia;cra ajudar entender bolsa famíliar cortar fazer bloqueio avisar saber ter direito pois cadúnico todo atualizar
A biblioteca pública de Pesqueira precisa urgentemente de uma atualização em seu acervo. A maioria dos livros é antiga e faltam títulos atuais e material para pesquisa escolar, o que desestimula a leitura.;Crítica;biblioteca público Pesqueira precisar urgentemente atualização acervo maioria de o livro antigo faltar título atual material pesquisa escolar desestimular leitura
A biblioteca pública de Pesqueira está desatualizada. O acervo é velho e não há livros recentes nem materiais de apoio para pesquisa escolar. É preciso modernizar o catálogo para incentivar a leitura;Crítica;biblioteca público Pesqueira desatualizado acervo velho livro recente material apoio pesquisa escolar preciso modernizar catálogo incentivar leitura
